method,condition,seed,attack_level,total_reward,success,final_distance,episode_length,action_smoothness,action_magnitude,safety_violation,recovery_used,first_success_step,episode_idx,recovery_version,benchmark_layer,env
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.15461481136609606,150,0.02016209065914154,0.9414334893226624,0.0,1.0,,74,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.44143445623161814,150,0.12034724652767181,0.414825439453125,0.0,1.0,,75,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.18608245483895902,150,0.974697470664978,0.7271217703819275,0.0,1.0,,76,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.2200316888638789,150,0.19640953838825226,0.8927276730537415,0.0,1.0,,77,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.20341087852081316,150,0.09490196406841278,0.6899382472038269,0.0,1.0,,78,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.21895933532484255,150,0.9288668036460876,0.602080762386322,0.0,1.0,,79,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.1604367988897489,150,0.06461665779352188,0.543889045715332,0.0,1.0,,80,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.5080129604875528,150,0.02354712039232254,0.9994602203369141,0.0,1.0,,81,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.5896166024226352,150,0.6557971239089966,1.0688903331756592,0.0,1.0,,82,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.4219135440886297,150,0.03180906921625137,0.990098237991333,0.0,1.0,,83,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.4796817585036592,150,0.5400351285934448,0.4907812476158142,0.0,1.0,,84,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.4596373729419731,150,0.03843333572149277,0.6190353631973267,0.0,1.0,,85,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.34048359344015416,150,0.0410660095512867,1.0004174709320068,0.0,1.0,,86,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.30983779921133026,150,0.0545186884701252,0.2813662588596344,0.0,1.0,,87,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.47063832770219616,150,0.03812867030501366,0.6917723417282104,0.0,1.0,,88,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,sensor_bias,0,0.1,-150.0,0.0,0.7188582636257514,150,0.10880457609891891,0.755734384059906,0.0,1.0,,89,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-41.0,1.0,0.016137719758203915,150,0.04220956563949585,0.46476197242736816,0.0,1.0,41.0,90,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-63.0,1.0,0.038719125053147126,150,0.09453537315130234,0.38259363174438477,0.0,0.0,63.0,91,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-27.0,1.0,0.014498087434464239,150,0.4525527358055115,0.4248323142528534,0.0,0.0,27.0,92,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-36.0,1.0,0.024634755844902313,150,0.0419149287045002,0.3650982081890106,0.0,0.0,36.0,93,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-50.0,1.0,0.0447932712480674,150,0.03295526280999184,0.36545297503471375,0.0,0.0,50.0,94,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-26.0,1.0,0.03274472712449117,150,0.03491652011871338,0.35384342074394226,0.0,0.0,26.0,95,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-19.0,1.0,0.02833677209061557,150,0.42776399850845337,0.4200831651687622,0.0,0.0,19.0,96,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-23.0,1.0,0.018248228137972524,150,0.06817833334207535,0.4607079029083252,0.0,0.0,23.0,97,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-52.0,1.0,0.03285725511190377,150,0.11903629451990128,0.37387335300445557,0.0,0.0,52.0,98,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-20.0,1.0,0.01801967350503398,150,0.03317087143659592,0.4510015845298767,0.0,0.0,20.0,99,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-43.0,1.0,0.045922137160749686,150,0.0334375835955143,0.35805463790893555,0.0,0.0,43.0,100,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-22.0,1.0,0.02369174868691797,150,0.38417404890060425,0.4012274742126465,0.0,0.0,22.0,101,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-42.0,1.0,0.04362939573000435,150,0.030933130532503128,0.36700668931007385,0.0,0.0,42.0,102,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-23.0,1.0,0.012809079275980448,150,0.08299888670444489,0.44807374477386475,0.0,0.0,23.0,103,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-22.0,1.0,0.024686023784138724,150,0.03866616263985634,0.33439385890960693,0.0,1.0,22.0,104,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-41.0,1.0,0.04118522671409075,150,0.027585189789533615,0.36332717537879944,0.0,0.0,41.0,105,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-24.0,1.0,0.020258416224280058,150,0.1139240488409996,0.4889698326587677,0.0,0.0,24.0,106,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-26.0,1.0,0.03553385684481493,150,0.02510688826441765,0.34606271982192993,0.0,0.0,26.0,107,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-34.0,1.0,0.031692813434628,150,0.2091558426618576,0.3846762478351593,0.0,0.0,34.0,108,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-30.0,1.0,0.02097544370871694,150,0.06521404534578323,0.4484085738658905,0.0,0.0,30.0,109,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-18.0,1.0,0.02102168507024261,150,0.3348524570465088,0.38350582122802734,0.0,0.0,18.0,110,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-55.0,1.0,0.023104752663043408,150,0.03522806987166405,0.37888962030410767,0.0,0.0,55.0,111,v4_hx,B4,sac_her_pickandplace_clean_2M
sac_her_recovery_v4_hx,action_clipping,0,0.3,-20.0,1.0,0.021386605239663754,150,0.038742005825042725,0.45435577630996704,0.0,0.0,20.0,112,v4_hx,B4,sac_her_pickandplace_clean_2M
